order_id,customer_id,fecha,canal,sku,qty,price,cost
1006,2194,2024-06-07,tienda,SKU0068,1,10.52,7.31
1006,2194,2024-06-07,tienda,SKU0022,2,13.49,10.03
1006,2194,2024-06-07,tienda,SKU0019,1,5.08,2.62
1007,830,2024-06-07,tienda,SKU0080,1,6.32,3.5
1007,830,2024-06-07,tienda,SKU0039,2,10.2,7.83
1007,830,2024-06-07,tienda,SKU0063,2,10.08,7.59
1007,830,2024-06-07,tienda,SKU0083,2,11.13,7.52
1008,300,2024-06-07,tienda,SKU0051,1,15.72,11.58
1009,692,2024-06-07,web,SKU0025,2,16.06,8.43
1009,692,2024-06-07,web,SKU0004,2,9.55,7.03
1009,692,2024-06-07,web,SKU0007,2,4.43,2.63
1009,692,2024-06-07,web,SKU0030,1,4.1,2.22
1010,1101,2024-06-07,app,SKU0045,2,28.36,15.69
1010,1101,2024-06-07,app,SKU0033,1,12.66,7.38
1010,1101,2024-06-07,app,SKU0020,1,7.49,5.16
1010,1101,2024-06-07,app,SKU0003,2,8.72,5.67
1011,2267,2024-06-07,tienda,SKU0052,1,5.79,4.53
1012,1065,2024-06-07,web,SKU0007,1,25.09,19.86
1012,1065,2024-06-07,web,SKU0078,1,4.84,2.52
1012,1065,2024-06-07,web,SKU0079,3,37.49,26.62
1012,1065,2024-06-07,web,SKU0086,1,8.97,6.58
1013,1631,2024-06-07,tienda,SKU0047,1,10.09,7.43
1013,1631,2024-06-07,tienda,SKU0078,1,11.48,6.17
1013,1631,2024-06-07,tienda,SKU0035,3,11.49,6.23
1013,1631,2024-06-07,tienda,SKU0015,1,63.66,48.97
1014,2937,2024-06-07,web,SKU0064,2,8.97,6.57
1015,2141,2024-06-07,tienda,SKU0054,2,17.16,13.59
1016,1959,2024-06-07,tienda,SKU0036,1,23.12,14.6
1016,1959,2024-06-07,tienda,SKU0004,2,23.69,14.55
1016,1959,2024-06-07,tienda,SKU0096,1,7.22,3.78
1016,1959,2024-06-07,tienda,SKU0040,2,21.32,13.49
1017,2533,2024-06-07,web,SKU0010,1,18.1,11.01
1018,747,2024-06-07,web,SKU0078,1,7.42,4.39
1018,747,2024-06-07,web,SKU0063,1,22.69,11.83
1018,747,2024-06-07,web,SKU0057,3,20.37,13.29
1019,1824,2024-06-07,tienda,SKU0038,1,20.17,11.95
1020,2203,2024-06-07,web,SKU0038,1,10.52,7.3
1021,426,2024-06-07,tienda,SKU0050,1,22.33,13.67
1021,426,2024-06-07,tienda,SKU0055,1,8.6,4.33
1022,2605,2024-06-07,web,SKU0049,1,7.27,5.21
1022,2605,2024-06-07,web,SKU0022,1,21.36,16.72
1023,2928,2024-06-07,web,SKU0009,2,10.06,6.43
1024,897,2024-06-07,tienda,SKU0067,2,16.01,8.13
1024,897,2024-06-07,tienda,SKU0034,2,27.25,21.24
1025,1024,2024-06-07,web,SKU0028,1,10.45,6.27
1026,1883,2024-06-07,web,SKU0083,3,8.95,6.35
1027,2757,2024-06-07,tienda,SKU0089,2,12.13,6.71
1027,2757,2024-06-07,tienda,SKU0086,1,26.29,20.8
1027,2757,2024-06-07,tienda,SKU0096,4,2.36,1.86
1027,2757,2024-06-07,tienda,SKU0061,1,30.38,23.09
1028,1508,2024-06-07,web,SKU0005,2,4.45,3.42
1028,1508,2024-06-07,web,SKU0035,2,17.86,11.66
1028,1508,2024-06-07,web,SKU0037,3,6.39,4.25
1028,1508,2024-06-07,web,SKU0071,2,20.91,16.54
1029,2211,2024-06-07,tienda,SKU0010,1,4.34,3.29
1029,2211,2024-06-07,tienda,SKU0028,2,18.96,14.57
1029,2211,2024-06-07,tienda,SKU0093,1,28.9,17.83
1029,2211,2024-06-07,tienda,SKU0065,4,18.49,13.46
1030,2070,2024-06-07,web,SKU0061,1,12.72,9.75
1030,2070,2024-06-07,web,SKU0052,2,15.33,8.94
1030,2070,2024-06-07,web,SKU0074,3,7.46,5.85
1031,518,2024-06-07,web,SKU0064,3,29.39,16.07
1031,518,2024-06-07,web,SKU0056,1,9.86,6.56
1032,1608,2024-06-07,app,SKU0076,1,8.93,5.85
1032,1608,2024-06-07,app,SKU0000,3,44.59,25.12
1032,1608,2024-06-07,app,SKU0095,1,16.36,11.86
1033,900,2024-06-07,tienda,SKU0017,2,11.2,7.2
1033,900,2024-06-07,tienda,SKU0079,2,5.39,3.4
1033,900,2024-06-07,tienda,SKU0096,1,7.7,5.11
1034,2297,2024-06-07,web,SKU0031,3,10.82,7.05
1034,2297,2024-06-07,web,SKU0056,2,9.29,7.17
1034,2297,2024-06-07,web,SKU0018,2,7.31,5.26
1034,2297,2024-06-07,web,SKU0024,1,6.64,3.49
1035,2297,2024-06-07,web,SKU0046,1,14.25,8.22
1035,2297,2024-06-07,web,SKU0039,1,24.09,17.7
1036,2425,2024-06-07,web,SKU0021,3,6.81,3.48
1036,2425,2024-06-07,web,SKU0035,1,5.0,2.8
1036,2425,2024-06-07,web,SKU0029,1,16.54,13.2
1036,2425,2024-06-07,web,SKU0079,1,8.94,4.51
1037,25,2024-06-07,app,SKU0091,1,8.09,5.69
1038,1855,2024-06-07,app,SKU0066,2,10.28,6.21
1038,1855,2024-06-07,app,SKU0054,1,23.65,14.57
1038,1855,2024-06-07,app,SKU0061,1,6.68,4.19
1039,558,2024-06-07,app,SKU0085,3,21.24,10.63
1040,558,2024-06-07,tienda,SKU0061,1,4.43,3.06
1040,558,2024-06-07,tienda,SKU0041,2,21.83,16.44
1040,558,2024-06-07,tienda,SKU0071,1,16.57,9.48
1041,854,2024-06-07,web,SKU0038,2,7.53,4.17
1042,2629,2024-06-07,app,SKU0021,1,19.15,15.09
1042,2629,2024-06-07,app,SKU0033,1,12.66,6.35
1042,2629,2024-06-07,app,SKU0020,2,13.16,6.68
1043,798,2024-06-07,tienda,SKU0023,3,6.82,5.27
1043,798,2024-06-07,tienda,SKU0035,3,17.44,11.89
1044,2183,2024-06-07,tienda,SKU0049,1,23.12,13.06
1044,2183,2024-06-07,tienda,SKU0049,3,14.84,11.13
1044,2183,2024-06-07,tienda,SKU0082,3,30.52,18.81
1045,2073,2024-06-07,web,SKU0021,1,6.14,3.4
1046,1886,2024-06-07,app,SKU0001,4,11.33,8.87
1047,1132,2024-06-07,web,SKU0008,2,10.82,5.9
1048,724,2024-06-07,app,SKU0014,1,12.2,7.22
1048,724,2024-06-07,app,SKU0035,2,18.78,12.3
1048,724,2024-06-07,app,SKU0056,1,13.13,6.84
1048,724,2024-06-07,app,SKU0009,1,23.44,17.75
1049,1466,2024-06-07,tienda,SKU0034,3,16.54,11.95
1050,1154,2024-06-07,tienda,SKU0042,2,16.23,10.68
1050,1154,2024-06-07,tienda,SKU0040,4,12.91,9.47
1050,1154,2024-06-07,tienda,SKU0022,3,4.67,3.56
1051,2404,2024-06-07,tienda,SKU0012,1,6.28,3.47
1051,2404,2024-06-07,tienda,SKU0078,2,7.09,4.57
1051,2404,2024-06-07,tienda,SKU0092,1,14.24,8.41
1052,2411,2024-06-07,app,SKU0096,1,15.91,10.57
1052,2411,2024-06-07,app,SKU0005,1,3.26,2.5
1053,1976,2024-06-07,web,SKU0066,2,6.57,4.84
1053,1976,2024-06-07,web,SKU0013,1,12.54,9.51
1053,1976,2024-06-07,web,SKU0060,1,8.04,4.12
1053,1976,2024-06-07,web,SKU0008,2,31.97,21.67
1054,2784,2024-06-07,app,SKU0038,2,5.55,4.24
1054,2784,2024-06-07,app,SKU0004,3,4.98,3.94
1054,2784,2024-06-07,app,SKU0037,1,22.3,11.22
1055,354,2024-06-07,app,SKU0003,3,9.42,6.93
1055,354,2024-06-07,app,SKU0003,2,19.66,10.24
1055,354,2024-06-07,app,SKU0038,3,9.96,6.88
1056,2983,2024-06-07,app,SKU0071,1,12.3,8.81
1056,2983,2024-06-07,app,SKU0022,1,7.79,5.3
1056,2983,2024-06-07,app,SKU0001,1,13.61,6.92
1056,2983,2024-06-07,app,SKU0089,2,1.82,1.27
1057,2065,2024-06-07,app,SKU0001,1,7.1,4.64
1057,2065,2024-06-07,app,SKU0042,1,12.54,7.47
1057,2065,2024-06-07,app,SKU0091,3,16.33,11.93
1058,1912,2024-06-07,tienda,SKU0071,2,21.4,12.12
1058,1912,2024-06-07,tienda,SKU0095,1,19.48,11.77
1058,1912,2024-06-07,tienda,SKU0022,1,22.54,14.38
1059,2732,2024-06-07,app,SKU0084,2,12.65,9.36
1059,2732,2024-06-07,app,SKU0068,2,14.77,10.61
1059,2732,2024-06-07,app,SKU0037,3,17.34,13.5
1059,2732,2024-06-07,app,SKU0022,1,43.59,25.68
1060,2992,2024-06-07,tienda,SKU0084,1,11.06,8.78
1060,2992,2024-06-07,tienda,SKU0041,1,19.74,14.26
1061,869,2024-06-07,web,SKU0052,1,4.52,2.92
1061,869,2024-06-07,web,SKU0076,3,27.45,21.71
1061,869,2024-06-07,web,SKU0032,1,5.79,3.61
1062,486,2024-06-07,web,SKU0087,4,10.99,7.53
1062,486,2024-06-07,web,SKU0083,3,12.0,9.47
1062,486,2024-06-07,web,SKU0089,1,25.7,17.93
1063,2189,2024-06-07,web,SKU0035,1,9.55,4.85
1063,2189,2024-06-07,web,SKU0044,1,3.56,2.65
1064,868,2024-06-07,tienda,SKU0002,1,23.9,14.53
1064,868,2024-06-07,tienda,SKU0012,1,1.5,0.97
1064,868,2024-06-07,tienda,SKU0069,1,17.0,10.28
1065,889,2024-06-08,web,SKU0070,1,24.4,17.9
1065,889,2024-06-08,web,SKU0036,2,16.35,9.05
1065,889,2024-06-08,web,SKU0019,3,2.43,1.72
1065,889,2024-06-08,web,SKU0068,1,5.6,3.01
1066,1431,2024-06-08,app,SKU0016,1,41.68,30.69
1067,1297,2024-06-08,tienda,SKU0053,1,32.74,24.85
1067,1297,2024-06-08,tienda,SKU0066,2,14.43,7.67
1067,1297,2024-06-08,tienda,SKU0041,2,13.15,9.66
1067,1297,2024-06-08,tienda,SKU0070,1,7.3,4.55
1068,1478,2024-06-08,app,SKU0098,2,17.93,12.95
1068,1478,2024-06-08,app,SKU0040,1,14.72,8.39
1069,449,2024-06-08,tienda,SKU0067,1,10.88,6.05
1069,449,2024-06-08,tienda,SKU0054,1,16.39,8.73
1069,449,2024-06-08,tienda,SKU0047,2,19.25,10.01
1070,1481,2024-06-08,tienda,SKU0036,1,20.82,10.8
1070,1481,2024-06-08,tienda,SKU0011,3,20.16,11.79
1071,1937,2024-06-08,tienda,SKU0064,2,5.34,3.29
1072,947,2024-06-08,app,SKU0064,1,8.64,6.04
1072,947,2024-06-08,app,SKU0089,2,4.78,3.14
1072,947,2024-06-08,app,SKU0008,1,14.45,7.75
1072,947,2024-06-08,app,SKU0061,1,4.75,2.91
1073,2704,2024-06-08,web,SKU0092,1,19.45,12.99
1074,471,2024-06-08,app,SKU0030,1,8.4,5.94
1075,272,2024-06-08,app,SKU0000,2,4.08,3.26
1076,1409,2024-06-08,web,SKU0088,2,27.51,13.78
1076,1409,2024-06-08,web,SKU0046,1,9.87,7.47
1077,1803,2024-06-08,tienda,SKU0019,1,10.9,5.87
1077,1803,2024-06-08,tienda,SKU0019,1,12.32,7.44
1077,1803,2024-06-08,tienda,SKU0002,3,16.95,9.03
1077,1803,2024-06-08,tienda,SKU0055,2,25.33,16.43
1078,2088,2024-06-08,tienda,SKU0065,1,8.41,5.3
1078,2088,2024-06-08,tienda,SKU0003,2,16.47,11.27
1078,2088,2024-06-08,tienda,SKU0026,3,22.76,13.07
1078,2088,2024-06-08,tienda,SKU0082,1,15.44,11.67
1079,1846,2024-06-08,app,SKU0038,2,6.66,4.41
1079,1846,2024-06-08,app,SKU0002,1,22.21,12.58
1079,1846,2024-06-08,app,SKU0031,1,30.99,18.47
1079,1846,2024-06-08,app,SKU0043,1,10.62,6.43
1080,2666,2024-06-08,web,SKU0090,1,9.59,6.22
1080,2666,2024-06-08,web,SKU0034,1,23.72,15.86
1080,2666,2024-06-08,web,SKU0001,1,7.89,5.77
1081,1207,2024-06-08,web,SKU0051,1,28.02,20.15
1082,1015,2024-06-08,app,SKU0044,2,6.32,4.47
1082,1015,2024-06-08,app,SKU0036,1,11.52,5.86
1082,1015,2024-06-08,app,SKU0038,1,4.46,3.01
1082,1015,2024-06-08,app,SKU0012,1,24.56,19.12
1083,1449,2024-06-08,tienda,SKU0059,1,20.27,10.93
1083,1449,2024-06-08,tienda,SKU0088,1,20.04,15.98
1083,1449,2024-06-08,tienda,SKU0051,3,13.78,6.93
1084,2549,2024-06-08,app,SKU0057,1,12.79,10.19
1084,2549,2024-06-08,app,SKU0048,2,7.32,4.14
1084,2549,2024-06-08,app,SKU0091,1,39.86,20.33
1084,2549,2024-06-08,app,SKU0035,3,11.35,6.22
1085,1529,2024-06-08,web,SKU0090,3,17.8,14.24
1086,2634,2024-06-08,app,SKU0089,2,6.01,4.73
1086,2634,2024-06-08,app,SKU0021,3,14.65,9.54
1086,2634,2024-06-08,app,SKU0052,2,12.28,7.94
1086,2634,2024-06-08,app,SKU0014,1,7.89,6.19
1087,303,2024-06-08,tienda,SKU0042,2,19.18,10.85
1087,303,2024-06-08,tienda,SKU0079,2,24.71,17.11
1087,303,2024-06-08,tienda,SKU0077,2,2.52,1.95
1088,2644,2024-06-08,web,SKU0028,2,32.22,22.04
1089,2211,2024-06-08,app,SKU0038,1,3.98,2.09
1089,2211,2024-06-08,app,SKU0061,1,16.2,11.47
1090,653,2024-06-08,web,SKU0071,2,2.96,1.51
1090,653,2024-06-08,web,SKU0065,3,9.25,5.15
1090,653,2024-06-08,web,SKU0054,4,8.21,6.1
1090,653,2024-06-08,web,SKU0099,1,11.47,7.86
1091,2181,2024-06-08,web,SKU0073,2,7.74,4.18
1091,2181,2024-06-08,web,SKU0060,2,7.91,6.01
1091,2181,2024-06-08,web,SKU0079,2,9.68,6.72
1092,1675,2024-06-08,app,SKU0072,2,6.55,5.19
1092,1675,2024-06-08,app,SKU0004,3,21.79,14.9
1092,1675,2024-06-08,app,SKU0045,2,13.71,9.19
1093,858,2024-06-08,app,SKU0000,1,13.24,8.36
1093,858,2024-06-08,app,SKU0043,1,5.63,3.0
1093,858,2024-06-08,app,SKU0081,1,5.67,3.9
1094,1197,2024-06-08,web,SKU0096,1,7.63,3.86
1094,1197,2024-06-08,web,SKU0044,3,44.67,29.11
1094,1197,2024-06-08,web,SKU0041,2,23.97,14.17
1095,871,2024-06-08,app,SKU0060,2,21.28,14.18
1095,871,2024-06-08,app,SKU0071,4,5.37,2.98
1095,871,2024-06-08,app,SKU0006,2,12.2,9.52
1096,523,2024-06-08,app,SKU0021,1,16.94,9.87
1096,523,2024-06-08,app,SKU0027,2,11.34,7.58
1096,523,2024-06-08,app,SKU0061,1,18.8,9.85
1096,523,2024-06-08,app,SKU0078,2,7.5,5.86
1097,837,2024-06-08,web,SKU0016,1,10.8,6.49
1097,837,2024-06-08,web,SKU0006,3,7.01,4.14
1098,2299,2024-06-08,app,SKU0020,3,14.19,7.76
1098,2299,2024-06-08,app,SKU0031,2,4.45,3.08
1099,409,2024-06-08,app,SKU0076,2,10.5,5.25
1100,1351,2024-06-08,tienda,SKU0076,1,15.92,9.36
1100,1351,2024-06-08,tienda,SKU0045,1,16.77,10.45
1100,1351,2024-06-08,tienda,SKU0060,2,32.5,20.8
1100,1351,2024-06-08,tienda,SKU0083,1,10.35,7.43
1101,2457,2024-06-08,tienda,SKU0010,2,7.71,4.88
1102,2102,2024-06-08,tienda,SKU0088,2,6.85,4.25
1103,1966,2024-06-08,app,SKU0092,1,11.99,9.31
1103,1966,2024-06-08,app,SKU0065,2,7.31,4.49
1103,1966,2024-06-08,app,SKU0040,2,16.69,12.95
1104,1229,2024-06-08,web,SKU0057,1,5.22,3.48
1104,1229,2024-06-08,web,SKU0085,3,11.78,7.94
1105,417,2024-06-08,tienda,SKU0094,4,11.81,8.17
1105,417,2024-06-08,tienda,SKU0082,2,15.93,11.5
1105,417,2024-06-08,tienda,SKU0039,2,6.44,4.41
1105,417,2024-06-08,tienda,SKU0075,1,12.63,6.65
1106,1816,2024-06-08,web,SKU0078,2,7.02,4.82
1106,1816,2024-06-08,web,SKU0072,1,3.66,1.95
1107,2453,2024-06-08,app,SKU0026,1,8.67,4.83
1107,2453,2024-06-08,app,SKU0009,1,16.54,9.85
1107,2453,2024-06-08,app,SKU0087,3,12.8,8.96
1108,396,2024-06-08,web,SKU0007,3,3.07,1.86
1109,1388,2024-06-08,app,SKU0023,3,16.27,8.85
1109,1388,2024-06-08,app,SKU0011,2,10.1,5.52
1110,2262,2024-06-08,web,SKU0008,2,22.48,12.92
1111,847,2024-06-08,tienda,SKU0087,3,3.89,1.95
1112,709,2024-06-08,app,SKU0053,1,4.28,2.98
1112,709,2024-06-08,app,SKU0028,1,13.28,9.36
1112,709,2024-06-08,app,SKU0068,1,8.44,4.96
1112,709,2024-06-08,app,SKU0024,2,22.04,16.17
1113,2261,2024-06-08,app,SKU0088,1,3.38,2.56
1114,132,2024-06-08,tienda,SKU0097,1,10.6,7.54
1115,2631,2024-06-08,web,SKU0059,2,5.47,4.16
1115,2631,2024-06-08,web,SKU0058,1,18.56,10.54
1115,2631,2024-06-08,web,SKU0019,2,14.95,11.34
1116,1716,2024-06-08,web,SKU0037,2,12.66,8.62
1116,1716,2024-06-08,web,SKU0078,2,18.91,10.75
1116,1716,2024-06-08,web,SKU0058,2,15.94,11.39
1116,1716,2024-06-08,web,SKU0063,2,15.75,10.05
1117,2027,2024-06-08,web,SKU0055,1,10.52,7.47
1117,2027,2024-06-08,web,SKU0075,2,22.9,14.87
1118,165,2024-06-08,app,SKU0086,2,12.63,8.38
1118,165,2024-06-08,app,SKU0091,1,4.44,2.28
1118,165,2024-06-08,app,SKU0009,1,13.99,8.84
1119,1429,2024-06-08,web,SKU0052,1,6.66,4.53
1119,1429,2024-06-08,web,SKU0042,2,12.92,8.66
1120,1547,2024-06-08,web,SKU0045,2,22.62,15.99
1120,1547,2024-06-08,web,SKU0080,1,19.08,11.56
1120,1547,2024-06-08,web,SKU0071,1,12.44,8.85
1121,150,2024-06-08,app,SKU0027,1,6.21,4.45
1121,150,2024-06-08,app,SKU0018,1,2.69,1.69
1121,150,2024-06-08,app,SKU0093,2,13.28,9.0
1121,150,2024-06-08,app,SKU0082,3,15.88,11.89
1122,2564,2024-06-08,app,SKU0079,2,6.99,3.75
1122,2564,2024-06-08,app,SKU0034,3,35.55,19.75
1122,2564,2024-06-08,app,SKU0057,1,15.6,10.67
1122,2564,2024-06-08,app,SKU0097,1,19.55,15.34
1123,2282,2024-06-08,app,SKU0006,1,14.8,9.62
1124,888,2024-06-08,web,SKU0017,3,11.7,7.5
1124,888,2024-06-08,web,SKU0039,2,33.85,23.01
1124,888,2024-06-08,web,SKU0070,2,11.77,7.9
1125,243,2024-06-08,tienda,SKU0048,1,17.6,13.97
1125,243,2024-06-08,tienda,SKU0038,2,12.78,10.16
1125,243,2024-06-08,tienda,SKU0029,2,10.83,7.32
1125,243,2024-06-08,tienda,SKU0026,1,9.52,7.43
1126,843,2024-06-08,web,SKU0063,1,3.34,2.14
1127,826,2024-06-08,tienda,SKU0058,2,12.52,6.85
1128,1946,2024-06-08,tienda,SKU0072,1,22.04,15.62
1128,1946,2024-06-08,tienda,SKU0055,1,17.42,13.25
1128,1946,2024-06-08,tienda,SKU0047,3,6.69,3.92
1129,2443,2024-06-08,app,SKU0031,2,16.33,12.09
1129,2443,2024-06-08,app,SKU0031,2,11.55,9.06
1129,2443,2024-06-08,app,SKU0002,1,5.5,3.7
1130,1708,2024-06-08,app,SKU0082,1,7.95,4.72
1131,2297,2024-06-08,tienda,SKU0070,3,17.26,13.8
1132,2305,2024-06-08,tienda,SKU0062,2,6.66,3.7
1132,2305,2024-06-08,tienda,SKU0005,2,25.66,15.27
1133,2278,2024-06-08,tienda,SKU0027,3,16.55,12.12
1134,241,2024-06-08,web,SKU0071,2,7.69,5.59
1134,241,2024-06-08,web,SKU0092,1,7.11,5.65
1134,241,2024-06-08,web,SKU0007,1,11.69,6.31
1135,212,2024-06-08,web,SKU0067,2,9.79,7.56
1135,212,2024-06-08,web,SKU0090,1,15.74,9.19
1135,212,2024-06-08,web,SKU0070,2,14.11,10.0
1135,212,2024-06-08,web,SKU0032,1,14.75,10.81
1136,1773,2024-06-08,app,SKU0001,3,1.83,1.04
1136,1773,2024-06-08,app,SKU0062,1,7.91,6.18
1137,521,2024-06-08,web,SKU0033,2,16.49,9.67
1138,1754,2024-06-08,app,SKU0003,2,6.99,5.27
1138,1754,2024-06-08,app,SKU0072,1,7.58,4.53
1138,1754,2024-06-08,app,SKU0034,1,13.63,7.41
1138,1754,2024-06-08,app,SKU0079,1,9.93,5.63
1139,2552,2024-06-08,tienda,SKU0055,3,15.13,8.1
1140,1456,2024-06-08,app,SKU0050,1,22.87,18.05
1141,1884,2024-06-08,tienda,SKU0067,2,28.86,22.35
1141,1884,2024-06-08,tienda,SKU0021,2,6.44,3.66
1142,637,2024-06-08,app,SKU0089,1,13.94,7.34
1142,637,2024-06-08,app,SKU0006,1,8.62,6.78
1143,282,2024-06-08,app,SKU0015,2,27.51,16.69
1144,1167,2024-06-08,web,SKU0024,1,14.64,9.21
1144,1167,2024-06-08,web,SKU0098,1,8.25,5.49
1144,1167,2024-06-08,web,SKU0042,1,12.46,7.11
1145,601,2024-06-08,web,SKU0028,2,11.41,7.63
1145,601,2024-06-08,web,SKU0038,2,3.35,2.34
1145,601,2024-06-08,web,SKU0067,2,17.38,13.26
1146,727,2024-06-08,app,SKU0029,1,10.45,6.72
1147,2777,2024-06-08,web,SKU0017,3,17.49,13.23
1147,2777,2024-06-08,web,SKU0061,2,25.47,17.93
1147,2777,2024-06-08,web,SKU0079,1,19.79,10.98
1147,2777,2024-06-08,web,SKU0056,1,26.18,18.96
1148,1389,2024-06-08,tienda,SKU0067,2,5.65,3.5
1148,1389,2024-06-08,tienda,SKU0064,1,10.08,7.54
1148,1389,2024-06-08,tienda,SKU0082,2,23.18,15.71
1148,1389,2024-06-08,tienda,SKU0044,1,16.05,10.09
1149,126,2024-06-08,app,SKU0073,2,9.38,6.38
1149,126,2024-06-08,app,SKU0003,2,15.96,10.5
1150,476,2024-06-08,tienda,SKU0094,1,14.33,9.86
1150,476,2024-06-08,tienda,SKU0020,2,14.03,8.65
1151,2780,2024-06-08,web,SKU0052,2,9.4,6.83
1151,2780,2024-06-08,web,SKU0069,1,13.56,8.35
1151,2780,2024-06-08,web,SKU0099,2,37.31,21.81
1152,1991,2024-06-08,tienda,SKU0030,2,5.26,2.98
1152,1991,2024-06-08,tienda,SKU0076,2,14.88,11.81
1153,485,2024-06-08,app,SKU0061,3,14.19,11.2
1153,485,2024-06-08,app,SKU0036,1,13.85,10.25
1153,485,2024-06-08,app,SKU0064,1,13.94,10.44
1154,105,2024-06-08,app,SKU0094,2,7.72,5.21
1155,1258,2024-06-08,app,SKU0055,2,11.64,8.17
1156,1272,2024-06-08,app,SKU0071,1,37.51,21.71
1157,1453,2024-06-08,web,SKU0069,2,13.22,6.91
1158,1494,2024-06-08,tienda,SKU0091,1,10.28,6.11
1158,1494,2024-06-08,tienda,SKU0018,2,27.84,17.69
1158,1494,2024-06-08,tienda,SKU0050,1,4.77,3.06
1158,1494,2024-06-08,tienda,SKU0088,2,25.1,15.55
1159,2633,2024-06-08,tienda,SKU0080,1,12.1,6.35
1159,2633,2024-06-08,tienda,SKU0010,2,6.76,5.38
1160,158,2024-06-08,tienda,SKU0053,1,21.98,11.61
1160,158,2024-06-08,tienda,SKU0000,1,6.36,3.56
1160,158,2024-06-08,tienda,SKU0041,2,29.16,15.58
1161,25,2024-06-08,app,SKU0091,1,10.15,7.1
1162,2446,2024-06-08,app,SKU0045,2,8.38,6.41
1162,2446,2024-06-08,app,SKU0070,3,13.54,10.68
1162,2446,2024-06-08,app,SKU0081,1,22.1,17.42
1163,894,2024-06-08,app,SKU0083,2,29.55,19.98
1163,894,2024-06-08,app,SKU0042,1,5.23,3.94
1163,894,2024-06-08,app,SKU0065,1,11.41,6.51
1163,894,2024-06-08,app,SKU0078,1,5.51,2.88
1164,1587,2024-06-08,tienda,SKU0020,2,19.88,14.07
1165,823,2024-06-08,web,SKU0037,1,31.09,20.61
1165,823,2024-06-08,web,SKU0089,1,9.7,6.39
1166,374,2024-06-08,web,SKU0014,1,18.41,12.6
1166,374,2024-06-08,web,SKU0026,2,19.67,14.18
1167,123,2024-06-08,app,SKU0084,1,31.08,19.66
1167,123,2024-06-08,app,SKU0055,1,10.27,5.78
1167,123,2024-06-08,app,SKU0063,1,26.84,17.71
1168,2046,2024-06-08,web,SKU0007,1,8.56,6.51
1168,2046,2024-06-08,web,SKU0090,2,16.82,11.12
1168,2046,2024-06-08,web,SKU0024,1,21.32,15.61
1168,2046,2024-06-08,web,SKU0006,1,18.04,12.62
1169,216,2024-06-08,app,SKU0066,2,8.62,5.23
1169,216,2024-06-08,app,SKU0071,1,29.48,15.72
1170,2350,2024-06-08,tienda,SKU0063,2,15.75,12.27
1171,144,2024-06-08,app,SKU0087,3,11.68,8.16
1171,144,2024-06-08,app,SKU0052,1,10.8,7.1
1172,240,2024-06-08,app,SKU0088,2,21.16,10.76
1172,240,2024-06-08,app,SKU0018,1,8.5,6.69
1172,240,2024-06-08,app,SKU0057,2,15.01,8.68
1173,683,2024-06-08,tienda,SKU0006,3,2.19,1.48
1173,683,2024-06-08,tienda,SKU0016,1,11.26,6.52
1173,683,2024-06-08,tienda,SKU0036,2,8.6,4.31
1174,2765,2024-06-08,app,SKU0032,2,15.44,9.22
1174,2765,2024-06-08,app,SKU0051,1,5.59,2.86
1175,565,2024-06-08,web,SKU0067,3,12.94,8.17
1175,565,2024-06-08,web,SKU0030,1,12.53,7.96
1176,2679,2024-06-08,tienda,SKU0055,1,9.89,7.72
1176,2679,2024-06-08,tienda,SKU0013,2,3.29,1.75
1176,2679,2024-06-08,tienda,SKU0074,1,14.48,9.9
1177,269,2024-06-08,web,SKU0030,2,11.39,7.73
1177,269,2024-06-08,web,SKU0016,2,17.59,9.35
1178,1473,2024-06-08,web,SKU0020,2,7.92,5.73
1178,1473,2024-06-08,web,SKU0090,3,8.55,6.47
1179,419,2024-06-08,tienda,SKU0007,2,31.72,25.25
1179,419,2024-06-08,tienda,SKU0014,2,33.98,26.37
1179,419,2024-06-08,tienda,SKU0003,1,47.39,33.14
1179,419,2024-06-08,tienda,SKU0078,1,14.62,10.67
1180,2507,2024-06-08,app,SKU0068,1,15.78,8.85
1180,2507,2024-06-08,app,SKU0058,3,10.18,7.02
1180,2507,2024-06-08,app,SKU0075,4,3.41,2.23
1181,88,2024-06-08,app,SKU0024,2,17.91,13.71
1182,1230,2024-06-08,app,SKU0052,1,4.59,2.8
1182,1230,2024-06-08,app,SKU0018,1,15.33,8.37
1182,1230,2024-06-08,app,SKU0053,1,12.36,9.39
1182,1230,2024-06-08,app,SKU0062,1,36.31,22.55
1183,2844,2024-06-08,web,SKU0084,1,18.82,11.01
1183,2844,2024-06-08,web,SKU0052,3,8.82,5.94
1184,2828,2024-06-08,tienda,SKU0099,1,16.31,9.32
1184,2828,2024-06-08,tienda,SKU0032,1,22.7,12.58
1184,2828,2024-06-08,tienda,SKU0028,1,4.23,2.52
1185,2102,2024-06-08,app,SKU0036,1,7.18,4.97
1185,2102,2024-06-08,app,SKU0007,1,15.6,9.94
1185,2102,2024-06-08,app,SKU0029,3,27.9,18.81
1186,2373,2024-06-08,web,SKU0079,1,16.55,13.16
1186,2373,2024-06-08,web,SKU0052,3,6.81,5.39
1187,1726,2024-06-08,app,SKU0070,1,12.74,9.13
1187,1726,2024-06-08,app,SKU0033,1,17.38,8.72
1187,1726,2024-06-08,app,SKU0040,2,15.04,8.2
